2025-07-18 22:57:31 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:48:21 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 15m → 15
2025-07-18 23:48:21 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for BNBUSDT
2025-07-18 23:48:21 | INFO     | backend.core.signal_processor | ✅ Generated 11 signals for BNBUSDT 15m
2025-07-18 23:48:21 | INFO     | backend.core.trading_engine | BNBUSDT: Buy: 5, Sell: 2, Hold: 4
2025-07-18 23:48:21 | INFO     | backend.integrations.bybit_client | 📈 Fetching real positions...
2025-07-18 23:48:22 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 5 active positions
2025-07-18 23:48:22 | WARNING  | backend.core.trading_engine | ⚠️ Already have position in BNBUSDT
2025-07-18 23:48:22 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for SOLUSDT 15m
2025-07-18 23:48:22 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 15m → 15
2025-07-18 23:48:22 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 200 real candles for SOLUSDT
2025-07-18 23:48:22 | INFO     | backend.core.signal_processor | 📊 Generating signals for SOLUSDT 15m
2025-07-18 23:48:22 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for SOLUSDT 15m
2025-07-18 23:48:22 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 15m → 15
2025-07-18 23:48:22 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for SOLUSDT
2025-07-18 23:48:22 | INFO     | backend.core.signal_processor | ✅ Generated 11 signals for SOLUSDT 15m
2025-07-18 23:48:22 | INFO     | backend.core.trading_engine | SOLUSDT: Buy: 5, Sell: 3, Hold: 3
2025-07-18 23:48:22 | INFO     | backend.integrations.bybit_client | 📈 Fetching real positions...
2025-07-18 23:48:23 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 5 active positions
2025-07-18 23:48:23 | WARNING  | backend.core.trading_engine | ⚠️ Already have position in SOLUSDT
2025-07-18 23:48:23 | INFO     | backend.integrations.bybit_client | 💰 Fetching real wallet balance...
2025-07-18 23:48:23 | INFO     | backend.integrations.bybit_client | ✅ Retrieved real balance: {'USDT': {'available': 0.0, 'locked': 0.0, 'total': 10609.86451986}, 'BNB': {'available': 0.0, 'locked': 0.0, 'total': 8.264e-05}}
2025-07-18 23:48:23 | INFO     | backend.integrations.bybit_client | 📈 Fetching real positions...
2025-07-18 23:48:24 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 5 active positions
2025-07-18 23:48:24 | INFO     | backend.main | 🎯 Используем таймфрейм режима: 1m → API: 1
2025-07-18 23:48:24 | INFO     | backend.core.signal_processor | 📊 Generating detailed signals for BTCUSDT 1
2025-07-18 23:48:24 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for BTCUSDT 1
2025-07-18 23:48:24 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 1 → 1
2025-07-18 23:48:24 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for BTCUSDT
2025-07-18 23:48:24 | INFO     | backend.core.signal_processor | ✅ Generated 11 detailed signals for BTCUSDT 1
2025-07-18 23:48:24 | INFO     | backend.core.signal_processor | 📊 Generating signals for BTCUSDT 1m
2025-07-18 23:48:24 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for BTCUSDT 1m
2025-07-18 23:48:24 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 1m → 1
2025-07-18 23:48:25 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for BTCUSDT
2025-07-18 23:48:25 | INFO     | backend.core.signal_processor | ✅ Generated 11 signals for BTCUSDT 1m
2025-07-18 23:48:25 | INFO     | backend.core.signal_processor | 📊 Generating signals for BTCUSDT 1m
2025-07-18 23:48:25 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for BTCUSDT 1m
2025-07-18 23:48:25 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 1m → 1
2025-07-18 23:48:25 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for BTCUSDT
2025-07-18 23:48:25 | INFO     | backend.core.signal_processor | ✅ Generated 11 signals for BTCUSDT 1m
2025-07-18 23:48:25 | INFO     | backend.core.signal_processor | 📊 Generating detailed signals for ETHUSDT 1
2025-07-18 23:48:25 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for ETHUSDT 1
2025-07-18 23:48:25 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 1 → 1
2025-07-18 23:48:26 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for ETHUSDT
2025-07-18 23:48:26 | INFO     | backend.core.signal_processor | ✅ Generated 11 detailed signals for ETHUSDT 1
2025-07-18 23:48:26 | INFO     | backend.core.signal_processor | 📊 Generating signals for ETHUSDT 1m
2025-07-18 23:48:26 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for ETHUSDT 1m
2025-07-18 23:48:26 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 1m → 1
2025-07-18 23:48:26 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for ETHUSDT
2025-07-18 23:48:26 | INFO     | backend.core.signal_processor | ✅ Generated 11 signals for ETHUSDT 1m
2025-07-18 23:48:26 | INFO     | backend.core.signal_processor | 📊 Generating signals for ETHUSDT 1m
2025-07-18 23:48:26 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for ETHUSDT 1m
2025-07-18 23:48:26 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 1m → 1
2025-07-18 23:48:26 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for ETHUSDT
2025-07-18 23:48:26 | INFO     | backend.core.signal_processor | ✅ Generated 11 signals for ETHUSDT 1m
2025-07-18 23:48:26 | INFO     | backend.core.signal_processor | 📊 Generating detailed signals for SOLUSDT 1
2025-07-18 23:48:26 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for SOLUSDT 1
2025-07-18 23:48:26 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 1 → 1
2025-07-18 23:48:27 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for SOLUSDT
2025-07-18 23:48:27 | INFO     | backend.core.signal_processor | ✅ Generated 11 detailed signals for SOLUSDT 1
2025-07-18 23:48:27 | INFO     | backend.core.signal_processor | 📊 Generating signals for SOLUSDT 1m
2025-07-18 23:48:27 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for SOLUSDT 1m
2025-07-18 23:48:27 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 1m → 1
2025-07-18 23:48:27 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for SOLUSDT
2025-07-18 23:48:27 | INFO     | backend.core.signal_processor | ✅ Generated 11 signals for SOLUSDT 1m
2025-07-18 23:48:27 | INFO     | backend.core.signal_processor | 📊 Generating signals for SOLUSDT 1m
2025-07-18 23:48:27 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for SOLUSDT 1m
2025-07-18 23:48:27 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 1m → 1
2025-07-18 23:48:28 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for SOLUSDT
2025-07-18 23:48:28 | INFO     | backend.core.signal_processor | ✅ Generated 11 signals for SOLUSDT 1m
2025-07-18 23:48:28 | INFO     | backend.core.signal_processor | 📊 Generating detailed signals for BNBUSDT 1
2025-07-18 23:48:28 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for BNBUSDT 1
2025-07-18 23:48:28 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 1 → 1
2025-07-18 23:48:29 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for BNBUSDT
2025-07-18 23:48:29 | INFO     | backend.core.signal_processor | ✅ Generated 11 detailed signals for BNBUSDT 1
2025-07-18 23:48:29 | INFO     | backend.core.signal_processor | 📊 Generating signals for BNBUSDT 1m
2025-07-18 23:48:29 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for BNBUSDT 1m
2025-07-18 23:48:29 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 1m → 1
2025-07-18 23:48:29 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for BNBUSDT
2025-07-18 23:48:29 | INFO     | backend.core.signal_processor | ✅ Generated 11 signals for BNBUSDT 1m
2025-07-18 23:48:29 | INFO     | backend.core.signal_processor | 📊 Generating signals for BNBUSDT 1m
2025-07-18 23:48:29 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for BNBUSDT 1m
2025-07-18 23:48:29 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 1m → 1
2025-07-18 23:48:30 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for BNBUSDT
2025-07-18 23:48:30 | INFO     | backend.core.signal_processor | ✅ Generated 11 signals for BNBUSDT 1m
2025-07-18 23:48:35 | INFO     | backend.integrations.bybit_client | 💰 Fetching real wallet balance...
2025-07-18 23:48:35 | INFO     | backend.integrations.bybit_client | ✅ Retrieved real balance: {'USDT': {'available': 0.0, 'locked': 0.0, 'total': 10609.86451986}, 'BNB': {'available': 0.0, 'locked': 0.0, 'total': 8.264e-05}}
2025-07-18 23:48:35 | INFO     | backend.integrations.bybit_client | 📈 Fetching real positions...
2025-07-18 23:48:36 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 5 active positions
2025-07-18 23:48:36 | INFO     | backend.main | 🎯 Используем таймфрейм режима: 1m → API: 1
2025-07-18 23:48:36 | INFO     | backend.core.signal_processor | 📊 Generating detailed signals for BTCUSDT 1
2025-07-18 23:48:36 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for BTCUSDT 1
2025-07-18 23:48:36 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 1 → 1
2025-07-18 23:48:37 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for BTCUSDT
2025-07-18 23:48:37 | INFO     | backend.core.signal_processor | ✅ Generated 11 detailed signals for BTCUSDT 1
2025-07-18 23:48:37 | INFO     | backend.core.signal_processor | 📊 Generating signals for BTCUSDT 1m
2025-07-18 23:48:37 | INFO     | backend.core.signal_processor | 📊 Generating signals for BTCUSDT 1m
2025-07-18 23:48:37 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for BTCUSDT 1m
2025-07-18 23:48:37 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 1m → 1
2025-07-18 23:48:37 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 200 real candles for BTCUSDT
2025-07-18 23:48:37 | INFO     | backend.core.market_analyzer | ✅ Market analysis completed for BTCUSDT: high_volatility
2025-07-18 23:48:37 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for BTCUSDT 1m
2025-07-18 23:48:37 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 1m → 1
2025-07-18 23:48:38 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 200 real candles for BTCUSDT
2025-07-18 23:48:38 | INFO     | backend.core.market_analyzer | ✅ Market analysis completed for BTCUSDT: high_volatility
2025-07-18 23:48:38 | INFO     | backend.core.signal_processor | 📊 Generating detailed signals for ETHUSDT 1
2025-07-18 23:48:38 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for ETHUSDT 1
2025-07-18 23:48:38 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 1 → 1
2025-07-18 23:48:39 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for ETHUSDT
2025-07-18 23:48:39 | INFO     | backend.core.signal_processor | ✅ Generated 11 detailed signals for ETHUSDT 1
2025-07-18 23:48:39 | INFO     | backend.core.signal_processor | 📊 Generating signals for ETHUSDT 1m
2025-07-18 23:48:39 | INFO     | backend.core.signal_processor | 📊 Generating signals for ETHUSDT 1m
2025-07-18 23:48:39 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for ETHUSDT 1m
2025-07-18 23:48:39 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 1m → 1
2025-07-18 23:48:39 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 200 real candles for ETHUSDT
2025-07-18 23:48:39 | INFO     | backend.core.market_analyzer | ✅ Market analysis completed for ETHUSDT: breakout
2025-07-18 23:48:39 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for ETHUSDT 1m
2025-07-18 23:48:39 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 1m → 1
2025-07-18 23:48:40 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 200 real candles for ETHUSDT
2025-07-18 23:48:40 | INFO     | backend.core.market_analyzer | ✅ Market analysis completed for ETHUSDT: breakout
2025-07-18 23:48:40 | INFO     | backend.core.signal_processor | 📊 Generating detailed signals for SOLUSDT 1
2025-07-18 23:48:40 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for SOLUSDT 1
2025-07-18 23:48:40 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 1 → 1
2025-07-18 23:48:41 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for SOLUSDT
2025-07-18 23:48:41 | INFO     | backend.core.signal_processor | ✅ Generated 11 detailed signals for SOLUSDT 1
2025-07-18 23:48:41 | INFO     | backend.core.signal_processor | 📊 Generating signals for SOLUSDT 1m
2025-07-18 23:48:41 | INFO     | backend.core.signal_processor | 📊 Generating signals for SOLUSDT 1m
2025-07-18 23:48:41 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for SOLUSDT 1m
2025-07-18 23:48:41 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 1m → 1
2025-07-18 23:48:41 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 200 real candles for SOLUSDT
2025-07-18 23:48:41 | INFO     | backend.core.market_analyzer | ✅ Market analysis completed for SOLUSDT: breakout
2025-07-18 23:48:41 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for SOLUSDT 1m
2025-07-18 23:48:41 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 1m → 1
2025-07-18 23:48:42 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 200 real candles for SOLUSDT
2025-07-18 23:48:42 | INFO     | backend.core.market_analyzer | ✅ Market analysis completed for SOLUSDT: breakout
2025-07-18 23:48:42 | INFO     | backend.core.signal_processor | 📊 Generating detailed signals for BNBUSDT 1
2025-07-18 23:48:42 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for BNBUSDT 1
2025-07-18 23:48:42 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 1 → 1
2025-07-18 23:48:42 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for BNBUSDT
2025-07-18 23:48:42 | INFO     | backend.core.signal_processor | ✅ Generated 11 detailed signals for BNBUSDT 1
2025-07-18 23:48:42 | INFO     | backend.core.signal_processor | 📊 Generating signals for BNBUSDT 1m
2025-07-18 23:48:42 | INFO     | backend.core.signal_processor | 📊 Generating signals for BNBUSDT 1m
2025-07-18 23:48:42 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for BNBUSDT 1m
2025-07-18 23:48:42 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 1m → 1
2025-07-18 23:48:42 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 200 real candles for BNBUSDT
2025-07-18 23:48:42 | INFO     | backend.core.market_analyzer | ✅ Market analysis completed for BNBUSDT: high_volatility
2025-07-18 23:48:42 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for BNBUSDT 1m
2025-07-18 23:48:42 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 1m → 1
2025-07-18 23:48:43 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 200 real candles for BNBUSDT
2025-07-18 23:48:43 | INFO     | backend.core.market_analyzer | ✅ Market analysis completed for BNBUSDT: high_volatility
2025-07-18 23:48:48 | INFO     | backend.integrations.bybit_client | 💰 Fetching real wallet balance...
2025-07-18 23:48:48 | INFO     | backend.integrations.bybit_client | ✅ Retrieved real balance: {'USDT': {'available': 0.0, 'locked': 0.0, 'total': 10609.86451986}, 'BNB': {'available': 0.0, 'locked': 0.0, 'total': 8.264e-05}}
2025-07-18 23:48:48 | INFO     | backend.integrations.bybit_client | 📈 Fetching real positions...
2025-07-18 23:48:49 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 5 active positions
2025-07-18 23:48:49 | INFO     | backend.main | 🎯 Используем таймфрейм режима: 1m → API: 1
2025-07-18 23:48:49 | INFO     | backend.core.signal_processor | 📊 Generating detailed signals for BTCUSDT 1
2025-07-18 23:48:49 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for BTCUSDT 1
2025-07-18 23:48:49 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 1 → 1
2025-07-18 23:48:49 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for BTCUSDT
2025-07-18 23:48:49 | INFO     | backend.core.signal_processor | ✅ Generated 11 detailed signals for BTCUSDT 1
2025-07-18 23:48:49 | INFO     | backend.core.signal_processor | 📊 Generating signals for BTCUSDT 1m
2025-07-18 23:48:49 | INFO     | backend.core.signal_processor | 📊 Generating signals for BTCUSDT 1m
2025-07-18 23:48:49 | INFO     | backend.core.signal_processor | 📊 Generating detailed signals for ETHUSDT 1
2025-07-18 23:48:49 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for ETHUSDT 1
2025-07-18 23:48:49 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 1 → 1
2025-07-18 23:48:50 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for ETHUSDT
2025-07-18 23:48:50 | INFO     | backend.core.signal_processor | ✅ Generated 11 detailed signals for ETHUSDT 1
2025-07-18 23:48:50 | INFO     | backend.core.signal_processor | 📊 Generating signals for ETHUSDT 1m
2025-07-18 23:48:50 | INFO     | backend.core.signal_processor | 📊 Generating signals for ETHUSDT 1m
2025-07-18 23:48:50 | INFO     | backend.core.signal_processor | 📊 Generating detailed signals for SOLUSDT 1
2025-07-18 23:48:50 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for SOLUSDT 1
2025-07-18 23:48:50 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 1 → 1
2025-07-18 23:48:50 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for SOLUSDT
2025-07-18 23:48:50 | INFO     | backend.core.signal_processor | ✅ Generated 11 detailed signals for SOLUSDT 1
2025-07-18 23:48:50 | INFO     | backend.core.signal_processor | 📊 Generating signals for SOLUSDT 1m
2025-07-18 23:48:50 | INFO     | backend.core.signal_processor | 📊 Generating signals for SOLUSDT 1m
2025-07-18 23:48:50 | INFO     | backend.core.signal_processor | 📊 Generating detailed signals for BNBUSDT 1
2025-07-18 23:48:50 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for BNBUSDT 1
2025-07-18 23:48:50 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 1 → 1
2025-07-18 23:48:51 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for BNBUSDT
2025-07-18 23:48:51 | INFO     | backend.core.signal_processor | ✅ Generated 11 detailed signals for BNBUSDT 1
2025-07-18 23:48:51 | INFO     | backend.core.signal_processor | 📊 Generating signals for BNBUSDT 1m
2025-07-18 23:48:51 | INFO     | backend.core.signal_processor | 📊 Generating signals for BNBUSDT 1m
2025-07-18 23:48:53 | INFO     | backend.core.trading_engine | 🔄 [LOOP] Current trading pairs: ['BTC/USDT', 'ETH/USDT', 'BNB/USDT', 'SOL/USDT']
2025-07-18 23:48:53 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for BTCUSDT 15m
2025-07-18 23:48:53 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 15m → 15
2025-07-18 23:48:53 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 200 real candles for BTCUSDT
2025-07-18 23:48:53 | INFO     | backend.core.signal_processor | 📊 Generating signals for BTCUSDT 15m
2025-07-18 23:48:53 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for BTCUSDT 15m
2025-07-18 23:48:53 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 15m → 15
2025-07-18 23:48:54 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for BTCUSDT
2025-07-18 23:48:54 | INFO     | backend.core.signal_processor | ✅ Generated 11 signals for BTCUSDT 15m
2025-07-18 23:48:54 | INFO     | backend.core.trading_engine | BTCUSDT: Buy: 6, Sell: 1, Hold: 4
2025-07-18 23:48:54 | INFO     | backend.integrations.bybit_client | 📈 Fetching real positions...
2025-07-18 23:48:54 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 4 active positions
2025-07-18 23:48:54 | WARNING  | backend.core.trading_engine | ⚠️ Already have position in BTCUSDT
2025-07-18 23:48:54 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for ETHUSDT 15m
2025-07-18 23:48:54 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 15m → 15
2025-07-18 23:48:55 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 200 real candles for ETHUSDT
2025-07-18 23:48:55 | INFO     | backend.core.signal_processor | 📊 Generating signals for ETHUSDT 15m
2025-07-18 23:48:55 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for ETHUSDT 15m
2025-07-18 23:48:55 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 15m → 15
2025-07-18 23:48:55 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for ETHUSDT
2025-07-18 23:48:55 | INFO     | backend.core.signal_processor | ✅ Generated 11 signals for ETHUSDT 15m
2025-07-18 23:48:55 | INFO     | backend.core.trading_engine | ETHUSDT: Buy: 7, Sell: 0, Hold: 4
2025-07-18 23:48:55 | INFO     | backend.integrations.bybit_client | 📈 Fetching real positions...
2025-07-18 23:48:56 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 4 active positions
2025-07-18 23:48:56 | WARNING  | backend.core.trading_engine | ⚠️ Already have position in ETHUSDT
2025-07-18 23:48:56 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for BNBUSDT 15m
2025-07-18 23:48:56 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 15m → 15
2025-07-18 23:48:56 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 200 real candles for BNBUSDT
2025-07-18 23:48:56 | INFO     | backend.core.signal_processor | 📊 Generating signals for BNBUSDT 15m
2025-07-18 23:48:56 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for BNBUSDT 15m
2025-07-18 23:48:56 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 15m → 15
2025-07-18 23:48:57 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for BNBUSDT
2025-07-18 23:48:57 | INFO     | backend.core.signal_processor | ✅ Generated 11 signals for BNBUSDT 15m
2025-07-18 23:48:57 | INFO     | backend.core.trading_engine | BNBUSDT: Buy: 5, Sell: 0, Hold: 6
2025-07-18 23:48:57 | INFO     | backend.integrations.bybit_client | 📈 Fetching real positions...
2025-07-18 23:48:57 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 4 active positions
2025-07-18 23:48:59 | INFO     | backend.core.trading_engine | [_execute_trade] Получен minNotionalValue с биржи: 5.0
2025-07-18 23:49:00 | INFO     | backend.core.trading_engine | [adjust_qty] Получены параметры с биржи: minOrderQty=0.01, qtyStep=0.01
2025-07-18 23:49:00 | INFO     | backend.core.trading_engine | 🔢 [adjust_qty] BNBUSDT: 0.130208 → 0.13 (qtyStep=0.01, minOrderQty=0.01)
2025-07-18 23:49:00 | INFO     | backend.core.trading_engine | [format_qty_for_bybit] symbol=BNBUSDT, qty_in=0.13, price=768.0
2025-07-18 23:49:01 | INFO     | backend.core.trading_engine | [format_qty_for_bybit] Получены параметры с биржи: minOrderQty=0.01, qtyStep=0.01, minNotionalValue=5
2025-07-18 23:49:01 | INFO     | backend.core.trading_engine | [format_qty_for_bybit] qty after qtyStep rounding: 0.13
2025-07-18 23:49:01 | INFO     | backend.core.trading_engine | [format_qty_for_bybit] min_qty for 5 USDT: 0.01
2025-07-18 23:49:01 | INFO     | backend.core.trading_engine | [format_qty_for_bybit] qty/qtyStep=13, remainder=0
2025-07-18 23:49:01 | INFO     | backend.core.trading_engine | [format_qty_for_bybit] qty_str result: 0.13, qty*price=99.84000
2025-07-18 23:49:01 | INFO     | backend.core.trading_engine | 🔢 [lot_size] Итоговое qty для BNBUSDT: 0.13
2025-07-18 23:49:01 | INFO     | backend.core.trading_engine | 📝 Выставление ордера: BUY 0.13 BNBUSDT (market)
2025-07-18 23:49:01 | INFO     | backend.core.trading_engine | 🎯 Параметры ордера:
2025-07-18 23:49:01 | INFO     | backend.core.trading_engine |    Символ: BNBUSDT
2025-07-18 23:49:01 | INFO     | backend.core.trading_engine |    Направление: BUY
2025-07-18 23:49:01 | INFO     | backend.core.trading_engine |    Количество: 0.13
2025-07-18 23:49:01 | INFO     | backend.core.trading_engine |    Тип: market
2025-07-18 23:49:01 | INFO     | backend.core.trading_engine |    Цена: 768.0
2025-07-18 23:49:02 | INFO     | backend.core.trading_engine | [place_order] Получен minNotionalValue с биржи: 5.0
2025-07-18 23:49:02 | INFO     | backend.integrations.bybit_client | 💰 Получение баланса...
2025-07-18 23:49:02 | INFO     | backend.integrations.bybit_client | ✅ Баланс USDT: $10605.67
2025-07-18 23:49:02 | INFO     | backend.core.trading_engine | [TP/SL] entry_price=768.0, side=Buy, mode=moderate
2025-07-18 23:49:02 | WARNING  | backend.core.trading_engine | [TP/SL] Режим 'moderate' заменён на 'medium'
2025-07-18 23:49:02 | INFO     | backend.core.trading_engine | [TP/SL] Calculated: SL=756.4800, TP=787.2000
2025-07-18 23:49:02 | INFO     | backend.core.trading_engine | 🎯 [Попытка 1] Executing Buy order for 0.13 BNBUSDT at 768.0
2025-07-18 23:49:03 | INFO     | backend.core.trading_engine | [adjust_qty] Получены параметры с биржи: minOrderQty=0.01, qtyStep=0.01
2025-07-18 23:49:03 | INFO     | backend.core.trading_engine | 🔢 [adjust_qty] BNBUSDT: 0.130000 → 0.13 (qtyStep=0.01, minOrderQty=0.01)
2025-07-18 23:49:03 | INFO     | backend.core.trading_engine | [format_qty_for_bybit] symbol=BNBUSDT, qty_in=0.13, price=768.0
2025-07-18 23:49:04 | INFO     | backend.core.trading_engine | [format_qty_for_bybit] Получены параметры с биржи: minOrderQty=0.01, qtyStep=0.01, minNotionalValue=5
2025-07-18 23:49:04 | INFO     | backend.core.trading_engine | [format_qty_for_bybit] qty after qtyStep rounding: 0.13
2025-07-18 23:49:04 | INFO     | backend.core.trading_engine | [format_qty_for_bybit] min_qty for 5 USDT: 0.01
2025-07-18 23:49:04 | INFO     | backend.core.trading_engine | [format_qty_for_bybit] qty/qtyStep=13, remainder=0
2025-07-18 23:49:04 | INFO     | backend.core.trading_engine | [format_qty_for_bybit] qty_str result: 0.13, qty*price=99.84000
2025-07-18 23:49:04 | INFO     | backend.core.trading_engine | 🔢 [lot_size] Итоговое qty для BNBUSDT: 0.13
2025-07-18 23:49:04 | INFO     | backend.core.trading_engine | [place_order] Параметры для bybit_client.place_order: {'symbol': 'BNBUSDT', 'side': 'Buy', 'order_type': 'Market', 'qty': '0.13', 'stop_loss': 756.48, 'take_profit': 787.2}
2025-07-18 23:49:04 | INFO     | backend.core.trading_engine | [place_order] type(qty_str)=<class 'str'>, repr(qty_str)='0.13'
